*runtime[h] lower[m] comp release[Bq/s]
0.00 4717 Aerosol_24.8mym 3.5047E+17
0.00 4717 Aerosol_26.9mym 3.5047E+17
0.00 4717 Aerosol_29.0mym 3.5047E+17
0.00 4717 Aerosol_32.2mym 5.1540E+17
0.00 4717 Aerosol_35.4mym 5.1540E+17
0.00 4717 Aerosol_38.6mym 5.1540E+17
0.00 4717 Aerosol_41.8mym 5.1540E+17
0.00 4717 Aerosol_45.0mym 5.1540E+17
0.00 4717 Aerosol_50.2mym 4.9478E+17
0.00 4717 Aerosol_55.4mym 4.9478E+17
0.00 4717 Aerosol_60.6mym 4.9478E+17
0.00 4717 Aerosol_65.8mym 4.9478E+17
0.00 4717 Aerosol_71.0mym 4.9478E+17
0.00 4717 Aerosol_80.8mym 3.5047E+17
0.00 4717 Aerosol_90.6mym 3.5047E+17
0.00 4717 Aerosol_100.4mym 3.5047E+17
0.00 4717 Aerosol_110.2mym 3.5047E+17
0.00 4717 Aerosol_120.0mym 3.5047E+17
0.00 4717 Aerosol_146.0mym 1.2370E+17
0.00 4717 Aerosol_172.0mym 1.2370E+17
0.00 4717 Aerosol_198.0mym 1.2370E+17
0.00 4717 Aerosol_224.0mym 1.2370E+17
0.00 4717 Aerosol_250.0mym 1.2370E+17
0.00 4717 Aerosol_300.0mym 2.0616E+16
0.00 4717 Aerosol_350.0mym 2.0616E+16
0.00 4717 Aerosol_400.0mym 2.0616E+16
0.00 4717 Aerosol_450.0mym 2.0616E+16
0.00 4717 Aerosol_500.0mym 2.0616E+16
0.00 5033 Aerosol_0.6mym 6.1766E+17
0.00 5033 Aerosol_1.2mym 6.1766E+17
0.00 5033 Aerosol_1.8mym 6.1766E+17
0.00 5033 Aerosol_2.4mym 6.1766E+17
0.00 5033 Aerosol_3.0mym 6.1766E+17
0.00 5033 Aerosol_3.7mym 3.5606E+17
0.00 5033 Aerosol_4.4mym 3.5606E+17
0.00 5033 Aerosol_5.1mym 3.5606E+17
0.00 5033 Aerosol_5.8mym 3.5606E+17
0.00 5033 Aerosol_6.5mym 3.5606E+17
0.00 5033 Aerosol_7.5mym 1.4166E+17
0.00 5033 Aerosol_8.5mym 1.4166E+17
0.00 5033 Aerosol_9.5mym 1.4166E+17
0.00 5033 Aerosol_10.5mym 1.4166E+17
0.00 5033 Aerosol_11.5mym 1.4166E+17
0.00 5033 Aerosol_12.9mym 1.8876E+17
0.00 5033 Aerosol_14.3mym 1.8876E+17
0.00 5033 Aerosol_15.7mym 1.8876E+17
0.00 5033 Aerosol_17.1mym 1.8876E+17
0.00 5033 Aerosol_18.5mym 1.8876E+17
0.00 5033 Aerosol_20.6mym 3.0847E+17
0.00 5033 Aerosol_22.7mym 3.0847E+17
0.00 5033 Aerosol_24.8mym 3.0847E+17
0.00 5033 Aerosol_26.9mym 3.0847E+17
0.00 5033 Aerosol_29.0mym 3.0847E+17
0.00 5033 Aerosol_32.2mym 4.5363E+17
0.00 5033 Aerosol_35.4mym 4.5363E+17
0.00 5033 Aerosol_38.6mym 4.5363E+17
0.00 5033 Aerosol_41.8mym 4.5363E+17
0.00 5033 Aerosol_45.0mym 4.5363E+17
0.00 5033 Aerosol_50.2mym 4.3549E+17
0.00 5033 Aerosol_55.4mym 4.3549E+17
0.00 5033 Aerosol_60.6mym 4.3549E+17
0.00 5033 Aerosol_65.8mym 4.3549E+17
0.00 5033 Aerosol_71.0mym 4.3549E+17
0.00 5033 Aerosol_80.8mym 3.0847E+17
0.00 5033 Aerosol_90.6mym 3.0847E+17
0.00 5033 Aerosol_100.4mym 3.0847E+17
0.00 5033 Aerosol_110.2mym 3.0847E+17
0.00 5033 Aerosol_120.0mym 3.0847E+17
0.00 5033 Aerosol_146.0mym 1.0887E+17
0.00 5033 Aerosol_172.0mym 1.0887E+17
0.00 5033 Aerosol_198.0mym 1.0887E+17
0.00 5033 Aerosol_224.0mym 1.0887E+17
0.00 5033 Aerosol_250.0mym 1.0887E+17
0.00 5033 Aerosol_300.0mym 1.8145E+16
0.00 5033 Aerosol_350.0mym 1.8145E+16
0.00 5033 Aerosol_400.0mym 1.8145E+16
0.00 5033 Aerosol_450.0mym 1.8145E+16
0.00 5033 Aerosol_500.0mym 1.8145E+16
0.00 5350 Aerosol_0.6mym 6.1487E+17
0.00 5350 Aerosol_1.2mym 6.1487E+17
0.00 5350 Aerosol_1.8mym 6.1487E+17
0.00 5350 Aerosol_2.4mym 6.1487E+17
0.00 5350 Aerosol_3.0mym 6.1487E+17
0.00 5350 Aerosol_3.7mym 3.5326E+17
0.00 5350 Aerosol_4.4mym 3.5326E+17
0.00 5350 Aerosol_5.1mym 3.5326E+17
0.00 5350 Aerosol_5.8mym 3.5326E+17
0.00 5350 Aerosol_6.5mym 3.5326E+17
0.00 5350 Aerosol_7.5mym 1.3664E+17
0.00 5350 Aerosol_8.5mym 1.3664E+17
0.00 5350 Aerosol_9.5mym 1.3664E+17
0.00 5350 Aerosol_10.5mym 1.3664E+17
0.00 5350 Aerosol_11.5mym 1.3664E+17
0.00 5350 Aerosol_12.9mym 1.6641E+17
0.00 5350 Aerosol_14.3mym 1.6641E+17
0.00 5350 Aerosol_15.7mym 1.6641E+17
0.00 5350 Aerosol_17.1mym 1.6641E+17
0.00 5350 Aerosol_18.5mym 1.6641E+17
0.00 5350 Aerosol_20.6mym 2.6097E+17
0.00 5350 Aerosol_22.7mym 2.6097E+17
0.00 5350 Aerosol_24.8mym 2.6097E+17
0.00 5350 Aerosol_26.9mym 2.6097E+17
0.00 5350 Aerosol_29.0mym 2.6097E+17
0.00 5350 Aerosol_32.2mym 3.8377E+17
0.00 5350 Aerosol_35.4mym 3.8377E+17
0.00 5350 Aerosol_38.6mym 3.8377E+17
0.00 5350 Aerosol_41.8mym 3.8377E+17
0.00 5350 Aerosol_45.0mym 3.8377E+17
0.00 5350 Aerosol_50.2mym 3.6842E+17
0.00 5350 Aerosol_55.4mym 3.6842E+17
0.00 5350 Aerosol_60.6mym 3.6842E+17
0.00 5350 Aerosol_65.8mym 3.6842E+17
0.00 5350 Aerosol_71.0mym 3.6842E+17
0.00 5350 Aerosol_80.8mym 2.6097E+17
0.00 5350 Aerosol_90.6mym 2.6097E+17
0.00 5350 Aerosol_100.4mym 2.6097E+17
0.00 5350 Aerosol_110.2mym 2.6097E+17
0.00 5350 Aerosol_120.0mym 2.6097E+17
0.00 5350 Aerosol_146.0mym 9.2106E+16
0.00 5350 Aerosol_172.0mym 9.2106E+16
0.00 5350 Aerosol_198.0mym 9.2106E+16
0.00 5350 Aerosol_224.0mym 9.2106E+16
0.00 5350 Aerosol_250.0mym 9.2106E+16
0.00 5350 Aerosol_300.0mym 1.5351E+16
0.00 5350 Aerosol_350.0mym 1.5351E+16
0.00 5350 Aerosol_400.0mym 1.5351E+16
0.00 5350 Aerosol_450.0mym 1.5351E+16
0.00 5350 Aerosol_500.0mym 1.5351E+16
0.00 5667 Aerosol_0.6mym 6.1015E+17
0.00 5667 Aerosol_1.2mym 6.1015E+17
0.00 5667 Aerosol_1.8mym 6.1015E+17
0.00 5667 Aerosol_2.4mym 6.1015E+17
0.00 5667 Aerosol_3.0mym 6.1015E+17
0.00 5667 Aerosol_3.7mym 3.4937E+17
0.00 5667 Aerosol_4.4mym 3.4937E+17
0.00 5667 Aerosol_5.1mym 3.4937E+17
0.00 5667 Aerosol_5.8mym 3.4937E+17
0.00 5667 Aerosol_6.5mym 3.4937E+17
0.00 5667 Aerosol_7.5mym 1.3120E+17
0.00 5667 Aerosol_8.5mym 1.3120E+17
0.00 5667 Aerosol_9.5mym 1.3120E+17
0.00 5667 Aerosol_10.5mym 1.3120E+17
0.00 5667 Aerosol_11.5mym 1.3120E+17
0.00 5667 Aerosol_12.9mym 1.4364E+17
0.00 5667 Aerosol_14.3mym 1.4364E+17
0.00 5667 Aerosol_15.7mym 1.4364E+17
0.00 5667 Aerosol_17.1mym 1.4364E+17
0.00 5667 Aerosol_18.5mym 1.4364E+17
0.00 5667 Aerosol_20.6mym 2.1286E+17
0.00 5667 Aerosol_22.7mym 2.1286E+17
0.00 5667 Aerosol_24.8mym 2.1286E+17
0.00 5667 Aerosol_26.9mym 2.1286E+17
0.00 5667 Aerosol_29.0mym 2.1286E+17
0.00 5667 Aerosol_32.2mym 3.1304E+17
0.00 5667 Aerosol_35.4mym 3.1304E+17
0.00 5667 Aerosol_38.6mym 3.1304E+17
0.00 5667 Aerosol_41.8mym 3.1304E+17
0.00 5667 Aerosol_45.0mym 3.1304E+17
0.00 5667 Aerosol_50.2mym 3.0051E+17
0.00 5667 Aerosol_55.4mym 3.0051E+17
0.00 5667 Aerosol_60.6mym 3.0051E+17
0.00 5667 Aerosol_65.8mym 3.0051E+17
0.00 5667 Aerosol_71.0mym 3.0051E+17
0.00 5667 Aerosol_80.8mym 2.1286E+17
0.00 5667 Aerosol_90.6mym 2.1286E+17
0.00 5667 Aerosol_100.4mym 2.1286E+17
0.00 5667 Aerosol_110.2mym 2.1286E+17
0.00 5667 Aerosol_120.0mym 2.1286E+17
0.00 5667 Aerosol_146.0mym 7.5129E+16
0.00 5667 Aerosol_172.0mym 7.5129E+16
0.00 5667 Aerosol_198.0mym 7.5129E+16
0.00 5667 Aerosol_224.0mym 7.5129E+16
0.00 5667 Aerosol_250.0mym 7.5129E+16
0.00 5667 Aerosol_300.0mym 1.2521E+16
0.00 5667 Aerosol_350.0mym 1.2521E+16
0.00 5667 Aerosol_400.0mym 1.2521E+16
0.00 5667 Aerosol_450.0mym 1.2521E+16
0.00 5667 Aerosol_500.0mym 1.2521E+16
0.00 5983 Aerosol_0.6mym 6.0929E+17
0.00 5983 Aerosol_1.2mym 6.0929E+17
0.00 5983 Aerosol_1.8mym 6.0929E+17
0.00 5983 Aerosol_2.4mym 6.0929E+17
0.00 5983 Aerosol_3.0mym 6.0929E+17
0.00 5983 Aerosol_3.7mym 3.4768E+17
0.00 5983 Aerosol_4.4mym 3.4768E+17
0.00 5983 Aerosol_5.1mym 3.4768E+17
0.00 5983 Aerosol_5.8mym 3.4768E+17
0.00 5983 Aerosol_6.5mym 3.4768E+17
0.00 5983 Aerosol_7.5mym 1.2659E+17
0.00 5983 Aerosol_8.5mym 1.2659E+17
0.00 5983 Aerosol_9.5mym 1.2659E+17
0.00 5983 Aerosol_10.5mym 1.2659E+17
0.00 5983 Aerosol_11.5mym 1.2659E+17
0.00 5983 Aerosol_12.9mym 1.2177E+17
0.00 5983 Aerosol_14.3mym 1.2177E+17
0.00 5983 Aerosol_15.7mym 1.2177E+17
0.00 5983 Aerosol_17.1mym 1.2177E+17
0.00 5983 Aerosol_18.5mym 1.2177E+17
0.00 5983 Aerosol_20.6mym 1.6611E+17
0.00 5983 Aerosol_22.7mym 1.6611E+17
0.00 5983 Aerosol_24.8mym 1.6611E+17
0.00 5983 Aerosol_26.9mym 1.6611E+17
0.00 5983 Aerosol_29.0mym 1.6611E+17
0.00 5983 Aerosol_32.2mym 2.4428E+17
0.00 5983 Aerosol_35.4mym 2.4428E+17
0.00 5983 Aerosol_38.6mym 2.4428E+17
0.00 5983 Aerosol_41.8mym 2.4428E+17
0.00 5983 Aerosol_45.0mym 2.4428E+17
0.00 5983 Aerosol_50.2mym 2.3451E+17
0.00 5983 Aerosol_55.4mym 2.3451E+17
0.00 5983 Aerosol_60.6mym 2.3451E+17
0.00 5983 Aerosol_65.8mym 2.3451E+17
0.00 5983 Aerosol_71.0mym 2.3451E+17
0.00 5983 Aerosol_80.8mym 1.6611E+17
0.00 5983 Aerosol_90.6mym 1.6611E+17
0.00 5983 Aerosol_100.4mym 1.6611E+17
0.00 5983 Aerosol_110.2mym 1.6611E+17
0.00 5983 Aerosol_120.0mym 1.6611E+17
0.00 5983 Aerosol_146.0mym 5.8627E+16
0.00 5983 Aerosol_172.0mym 5.8627E+16
0.00 5983 Aerosol_198.0mym 5.8627E+16
0.00 5983 Aerosol_224.0mym 5.8627E+16
0.00 5983 Aerosol_250.0mym 5.8627E+16
0.00 5983 Aerosol_300.0mym 9.7712E+15
0.00 5983 Aerosol_350.0mym 9.7712E+15
0.00 5983 Aerosol_400.0mym 9.7712E+15
0.00 5983 Aerosol_450.0mym 9.7712E+15
0.00 5983 Aerosol_500.0mym 9.7712E+15
0.00 6300 Aerosol_0.6mym 6.0650E+17
0.00 6300 Aerosol_1.2mym 6.0650E+17
0.00 6300 Aerosol_1.8mym 6.0650E+17
0.00 6300 Aerosol_2.4mym 6.0650E+17
0.00 6300 Aerosol_3.0mym 6.0650E+17
0.00 6300 Aerosol_3.7mym 3.4489E+17
0.00 6300 Aerosol_4.4mym 3.4489E+17
0.00 6300 Aerosol_5.1mym 3.4489E+17
0.00 6300 Aerosol_5.8mym 3.4489E+17
0.00 6300 Aerosol_6.5mym 3.4489E+17
0.00 6300 Aerosol_7.5mym 1.2156E+17
0.00 6300 Aerosol_8.5mym 1.2156E+17
0.00 6300 Aerosol_9.5mym 1.2156E+17
0.00 6300 Aerosol_10.5mym 1.2156E+17
0.00 6300 Aerosol_11.5mym 1.2156E+17
0.00 6300 Aerosol_12.9mym 9.9417E+16
0.00 6300 Aerosol_14.3mym 9.9417E+16
0.00 6300 Aerosol_15.7mym 9.9417E+16
0.00 6300 Aerosol_17.1mym 9.9417E+16
0.00 6300 Aerosol_18.5mym 9.9417E+16
0.00 6300 Aerosol_20.6mym 1.1861E+17
0.00 6300 Aerosol_22.7mym 1.1861E+17
0.00 6300 Aerosol_24.8mym 1.1861E+17
0.00 6300 Aerosol_26.9mym 1.1861E+17
0.00 6300 Aerosol_29.0mym 1.1861E+17
0.00 6300 Aerosol_32.2mym 1.7442E+17
0.00 6300 Aerosol_35.4mym 1.7442E+17
0.00 6300 Aerosol_38.6mym 1.7442E+17
0.00 6300 Aerosol_41.8mym 1.7442E+17
0.00 6300 Aerosol_45.0mym 1.7442E+17
0.00 6300 Aerosol_50.2mym 1.6745E+17
0.00 6300 Aerosol_55.4mym 1.6745E+17
0.00 6300 Aerosol_60.6mym 1.6745E+17
0.00 6300 Aerosol_65.8mym 1.6745E+17
0.00 6300 Aerosol_71.0mym 1.6745E+17
0.00 6300 Aerosol_80.8mym 1.1861E+17
0.00 6300 Aerosol_90.6mym 1.1861E+17
0.00 6300 Aerosol_100.4mym 1.1861E+17
0.00 6300 Aerosol_110.2mym 1.1861E+17
0.00 6300 Aerosol_120.0mym 1.1861E+17
0.00 6300 Aerosol_146.0mym 4.1861E+16
0.00 6300 Aerosol_172.0mym 4.1861E+16
0.00 6300 Aerosol_198.0mym 4.1861E+16
0.00 6300 Aerosol_224.0mym 4.1861E+16
0.00 6300 Aerosol_250.0mym 4.1861E+16
0.00 6300 Aerosol_300.0mym 6.9769E+15
0.00 6300 Aerosol_350.0mym 6.9769E+15
0.00 6300 Aerosol_400.0mym 6.9769E+15
0.00 6300 Aerosol_450.0mym 6.9769E+15
0.00 6300 Aerosol_500.0mym 6.9769E+15
0.00 6617 Aerosol_0.6mym 6.0180E+17
0.00 6617 Aerosol_1.2mym 6.0180E+17
0.00 6617 Aerosol_1.8mym 6.0180E+17
0.00 6617 Aerosol_2.4mym 6.0180E+17
0.00 6617 Aerosol_3.0mym 6.0180E+17
0.00 6617 Aerosol_3.7mym 3.4102E+17
0.00 6617 Aerosol_4.4mym 3.4102E+17
0.00 6617 Aerosol_5.1mym 3.4102E+17
0.00 6617 Aerosol_5.8mym 3.4102E+17
0.00 6617 Aerosol_6.5mym 3.4102E+17
0.00 6617 Aerosol_7.5mym 1.1617E+17
0.00 6617 Aerosol_8.5mym 1.1617E+17
0.00 6617 Aerosol_9.5mym 1.1617E+17
0.00 6617 Aerosol_10.5mym 1.1617E+17
0.00 6617 Aerosol_11.5mym 1.1617E+17
0.00 6617 Aerosol_12.9mym 7.6854E+16
0.00 6617 Aerosol_14.3mym 7.6854E+16
0.00 6617 Aerosol_15.7mym 7.6854E+16
0.00 6617 Aerosol_17.1mym 7.6854E+16
0.00 6617 Aerosol_18.5mym 7.6854E+16
0.00 6617 Aerosol_20.6mym 7.0955E+16
0.00 6617 Aerosol_22.7mym 7.0955E+16
0.00 6617 Aerosol_24.8mym 7.0955E+16
0.00 6617 Aerosol_26.9mym 7.0955E+16
0.00 6617 Aerosol_29.0mym 7.0955E+16
0.00 6617 Aerosol_32.2mym 1.0435E+17
0.00 6617 Aerosol_35.4mym 1.0435E+17
0.00 6617 Aerosol_38.6mym 1.0435E+17
0.00 6617 Aerosol_41.8mym 1.0435E+17
0.00 6617 Aerosol_45.0mym 1.0435E+17
0.00 6617 Aerosol_50.2mym 1.0017E+17
0.00 6617 Aerosol_55.4mym 1.0017E+17
0.00 6617 Aerosol_60.6mym 1.0017E+17
0.00 6617 Aerosol_65.8mym 1.0017E+17
0.00 6617 Aerosol_71.0mym 1.0017E+17
0.00 6617 Aerosol_80.8mym 7.0955E+16
0.00 6617 Aerosol_90.6mym 7.0955E+16
0.00 6617 Aerosol_100.4mym 7.0955E+16
0.00 6617 Aerosol_110.2mym 7.0955E+16
0.00 6617 Aerosol_120.0mym 7.0955E+16
0.00 6617 Aerosol_146.0mym 2.5043E+16
0.00 6617 Aerosol_172.0mym 2.5043E+16
0.00 6617 Aerosol_198.0mym 2.5043E+16
0.00 6617 Aerosol_224.0mym 2.5043E+16
0.00 6617 Aerosol_250.0mym 2.5043E+16
0.00 6617 Aerosol_300.0mym 4.1738E+15
0.00 6617 Aerosol_350.0mym 4.1738E+15
0.00 6617 Aerosol_400.0mym 4.1738E+15
0.00 6617 Aerosol_450.0mym 4.1738E+15
0.00 6617 Aerosol_500.0mym 4.1738E+15
0.00 6933 Aerosol_0.6mym 6.0092E+17
0.00 6933 Aerosol_1.2mym 6.0092E+17
0.00 6933 Aerosol_1.8mym 6.0092E+17
0.00 6933 Aerosol_2.4mym 6.0092E+17
0.00 6933 Aerosol_3.0mym 6.0092E+17
0.00 6933 Aerosol_3.7mym 3.3931E+17
0.00 6933 Aerosol_4.4mym 3.3931E+17
0.00 6933 Aerosol_5.1mym 3.3931E+17
0.00 6933 Aerosol_5.8mym 3.3931E+17
0.00 6933 Aerosol_6.5mym 3.3931E+17
0.00 6933 Aerosol_7.5mym 1.1152E+17
0.00 6933 Aerosol_8.5mym 1.1152E+17
0.00 6933 Aerosol_9.5mym 1.1152E+17
0.00 6933 Aerosol_10.5mym 1.1152E+17
0.00 6933 Aerosol_11.5mym 1.1152E+17
0.00 6933 Aerosol_12.9mym 5.4779E+16
0.00 6933 Aerosol_14.3mym 5.4779E+16
0.00 6933 Aerosol_15.7mym 5.4779E+16
0.00 6933 Aerosol_17.1mym 5.4779E+16
0.00 6933 Aerosol_18.5mym 5.4779E+16
0.00 6933 Aerosol_20.6mym 2.3751E+16
0.00 6933 Aerosol_22.7mym 2.3751E+16
0.00 6933 Aerosol_24.8mym 2.3751E+16
0.00 6933 Aerosol_26.9mym 2.3751E+16
0.00 6933 Aerosol_29.0mym 2.3751E+16
0.00 6933 Aerosol_32.2mym 3.4929E+16
0.00 6933 Aerosol_35.4mym 3.4929E+16
0.00 6933 Aerosol_38.6mym 3.4929E+16
0.00 6933 Aerosol_41.8mym 3.4929E+16
0.00 6933 Aerosol_45.0mym 3.4929E+16
0.00 6933 Aerosol_50.2mym 3.3531E+16
0.00 6933 Aerosol_55.4mym 3.3531E+16
0.00 6933 Aerosol_60.6mym 3.3531E+16
0.00 6933 Aerosol_65.8mym 3.3531E+16
0.00 6933 Aerosol_71.0mym 3.3531E+16
0.00 6933 Aerosol_80.8mym 2.3751E+16
0.00 6933 Aerosol_90.6mym 2.3751E+16
0.00 6933 Aerosol_100.4mym 2.3751E+16
0.00 6933 Aerosol_110.2mym 2.3751E+16
0.00 6933 Aerosol_120.0mym 2.3751E+16
0.00 6933 Aerosol_146.0mym 8.3829E+15
0.00 6933 Aerosol_172.0mym 8.3829E+15
0.00 6933 Aerosol_198.0mym 8.3829E+15
0.00 6933 Aerosol_224.0mym 8.3829E+15
0.00 6933 Aerosol_250.0mym 8.3829E+15
0.00 6933 Aerosol_300.0mym 1.3971E+15
0.00 6933 Aerosol_350.0mym 1.3971E+15
0.00 6933 Aerosol_400.0mym 1.3971E+15
0.00 6933 Aerosol_450.0mym 1.3971E+15
0.00 6933 Aerosol_500.0mym 1.3971E+15
